Sobic.005G014700	(1 of 2) 4.4.1.16 - Selenocysteine lyase / Selenocysteine reductase
Sobic.005G014500	(1 of 1) PTHR10992//PTHR10992:SF911 - ALPHA/BETA HYDROLASE FOLD-CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sobic.005G014600	(1 of 7) K19355 - mannan endo-1,4-beta-mannosidase (MAN)
Sobic.005G014950	(1 of 11) PF00646//PF03478 - F-box domain (F-box)  // Protein of unknown function (DUF295) (DUF295)
Sobic.005G015200	(1 of 4) PTHR32370//PTHR32370:SF17 - FAMILY NOT NAMED // ROOT PHOTOTROPISM PROTEIN 2
Sobic.005G015450	(1 of 1) PTHR24282//PTHR24282:SF51 - CYTOCHROME P450 FAMILY MEMBER // SUBFAMILY NOT NAMED
Sobic.005G015600	(1 of 1) PTHR24282//PTHR24282:SF26 - CYTOCHROME P450 FAMILY MEMBER // SUBFAMILY NOT NAMED
Sobic.005G015700	(1 of 61) PF03168 - Late embryogenesis abundant protein (LEA_2)
Sobic.005G016100	
Sobic.005G016200	(1 of 9) PF06075 - Plant protein of unknown function (DUF936) (DUF936)
Sobic.005G016300	(1 of 9) PF06075 - Plant protein of unknown function (DUF936) (DUF936)
Sobic.005G016600	(1 of 29) PF04525 - LURP-one-related (LOR)
--------------	Bin 1361
Sobic.005G026966	
Sobic.005G027032	
Sobic.005G027100	(1 of 4) PTHR22835//PTHR22835:SF241 - ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sobic.005G027250	
Sobic.005G027350	
Sobic.005G027600	(1 of 437) PF13041 - PPR repeat family (PPR_2)
Sobic.005G027680	(1 of 18) PF12854//PF13041 - PPR repeat (PPR_1)  // PPR repeat family (PPR_2)
Sobic.005G027920	
Sobic.005G028000	(1 of 76) PF02519 - Auxin responsive protein (Auxin_inducible)
Sobic.005G028500	(1 of 2) PTHR31989//PTHR31989:SF43 - FAMILY NOT NAMED // NAC DOMAIN CONTAINING PROTEIN 53-RELATED
Sobic.005G029200	(1 of 4) PTHR10891//PTHR10891:SF590 - EF-HAND CALCIUM-BINDING DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sobic.005G029500	(1 of 4) PTHR10426//PTHR10426:SF22 - STRICTOSIDINE SYNTHASE-RELATED // SUBFAMILY NOT NAMED
Sobic.005G026900	(1 of 18) PF12854//PF13041 - PPR repeat (PPR_1) // PPR repeat family (PPR_2)
Sobic.005G027200	(1 of 4) PTHR22835//PTHR22835:SF241 - ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sobic.005G027300	(1 of 3) K02895 - large subunit ribosomal protein L24 (RP-L24, MRPL24, rplX)
Sobic.005G027400	(1 of 3) K13161 - heterogeneous nuclear ribonucleoprotein R (HNRNPR)
Sobic.005G027760	(1 of 437) PF13041 - PPR repeat family (PPR_2)
Sobic.005G027840	(1 of 7) K17964 - leucine-rich PPR motif-containing protein, mitochondrial (LRPPRC)
Sobic.005G028100	(1 of 2) K14833 - nucleolar complex protein 2 (NOC2)
Sobic.005G028200	(1 of 18) PF12854//PF13041 - PPR repeat (PPR_1)  // PPR repeat family (PPR_2)
Sobic.005G028300	(1 of 164) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2)
Sobic.005G028400	(1 of 15) K01537 - Ca2+-transporting ATPase (E3.6.3.8)
Sobic.005G028700	(1 of 4) PTHR10183 - CALPAIN
Sobic.005G028600	(1 of 1) PTHR12389 - ZINC FINGER PROTEIN 294
Sobic.005G028800	(1 of 5) PF03435 - Saccharopine dehydrogenase NADP binding domain (Sacchrp_dh_NADP)
Sobic.005G028900	(1 of 1) PTHR31272:SF6 - CYTOCHROME C-TYPE BIOGENESIS CCDA-LIKE CHLOROPLASTIC PROTEIN
Sobic.005G029000	similar to Putative uncharacterized protein
Sobic.005G029100	(1 of 2) PTHR10933:SF9 - LD07294P
Sobic.005G029300	
Sobic.005G029400	(1 of 4) PTHR10426//PTHR10426:SF22 - STRICTOSIDINE SYNTHASE-RELATED // SUBFAMILY NOT NAMED
--------------	Bin 1364
Sobic.005G033801	(1 of 3) PTHR11926//PTHR11926:SF231 - GLUCOSYL/GLUCURONOSYL TRANSFERASES // SUBFAMILY NOT NAMED
Sobic.005G033900	(1 of 3) PTHR11926//PTHR11926:SF231 - GLUCOSYL/GLUCURONOSYL TRANSFERASES // SUBFAMILY NOT NAMED
Sobic.005G035200	
Sobic.005G035300	(1 of 3) PTHR33285//PTHR33285:SF2 - FAMILY NOT NAMED // PHYTOSULFOKINES 6-RELATED
Sobic.005G035400	(1 of 10) PTHR22763:SF63 - C3HC4 TYPE ZINC-FINGER PROTEIN-RELATED
Sobic.005G034400	(1 of 2) PTHR11817//PTHR11817:SF33 - PYRUVATE KINASE // SUBFAMILY NOT NAMED
Sobic.005G034000	(1 of 2) PTHR11772:SF18 - ALUMINUM INDUCED PROTEIN WITH YGL AND LRDR MOTIFS
Sobic.005G034100	(1 of 2) PTHR32285:SF65 - PROTEIN TRICHOME BIREFRINGENCE-LIKE 10-RELATED
Sobic.005G034200	(1 of 303) PF00646 - F-box domain (F-box)
Sobic.005G034300	(1 of 1) PTHR10516//PTHR10516:SF145 - PEPTIDYL-PROLYL CIS-TRANS ISOMERASE // PEPTIDYL-PROLYL CIS-TRANS ISOMERASE FKBP42
Sobic.005G034500	(1 of 7) PF00069//PF13855 - Protein kinase domain (Pkinase)  // Leucine rich repeat (LRR_8)
Sobic.005G034600	(1 of 8) 3.4.21.72 - IgA-specific serine endopeptidase / Immunoglobulin A1 protease
Sobic.005G034700	(1 of 2) PTHR22880//PTHR22880:SF152 - FALZ-RELATED BROMODOMAIN-CONTAINING PROTEINS // TRANSCRIPTIONAL ACTIVATOR SPT7
Sobic.005G034900	
Sobic.005G035000	(1 of 26) PF03479 - Domain of unknown function (DUF296) (DUF296)
Sobic.005G035100	(1 of 3) PTHR23155//PTHR23155:SF449 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sobic.005G035250	
Sobic.005G035500	
--------------	Bin 1373
Sobic.005G051200	(1 of 171) PF00847 - AP2 domain (AP2)
Sobic.005G051300	
--------------	Bin 1386
Sobic.005G067933	
Sobic.005G068000	
Sobic.005G068101	
Sobic.005G068300	
Sobic.005G068400	
Sobic.005G068500	
Sobic.005G068700	(1 of 1) PTHR20275:SF6 - NADH KINASE POS5, MITOCHONDRIAL
Sobic.005G068900	(1 of 4) PF07645//PF07714 - Calcium-binding EGF domain (EGF_CA)  // Protein tyrosine kinase (Pkinase_Tyr)
Sobic.005G069000	(1 of 90) PF13947 - Wall-associated receptor kinase galacturonan-binding (GUB_WAK_bind)
Sobic.005G069332	(1 of 90) PF13947 - Wall-associated receptor kinase galacturonan-binding (GUB_WAK_bind)
Sobic.005G069700	(1 of 4) PF07645//PF07714 - Calcium-binding EGF domain (EGF_CA)  // Protein tyrosine kinase (Pkinase_Tyr)
Sobic.005G067966	
Sobic.005G068200	
Sobic.005G068600	
Sobic.005G068800	(1 of 1) PTHR13561:SF20 - MUTAGEN-SENSITIVE 101
Sobic.005G069166	(1 of 27) PF00069//PF13947 - Protein kinase domain (Pkinase)  // Wall-associated receptor kinase galacturonan-binding (GUB_WAK_bind)
Sobic.005G069500	(1 of 7) PF07645//PF07714//PF13947 - Calcium-binding EGF domain (EGF_CA)  // Protein tyrosine kinase (Pkinase_Tyr)  // Wall-associated receptor kinase galacturonan-binding (GUB_WAK_bind)
--------------	Bin 1397
Sobic.005G079900	(1 of 33) KOG1947 - Leucine rich repeat proteins, some proteins contain F-box
Sobic.005G080025	
Sobic.005G080075	
Sobic.005G080400	(1 of 3) PTHR10209//PTHR10209:SF178 - OXIDOREDUCTASE, 2OG-FE II  OXYGENASE FAMILY PROTEIN // SUBFAMILY NOT NAMED
Sobic.005G080501	
Sobic.005G080800	
Sobic.005G081200	
Sobic.005G081300	
Sobic.005G080000	
Sobic.005G080050	
Sobic.005G080100	
Sobic.005G080200	(1 of 2) PTHR11668//PTHR11668:SF267 - SERINE/THREONINE PROTEIN PHOSPHATASE // SUBFAMILY NOT NAMED
Sobic.005G080600	(1 of 9) PF06830 - Root cap (Root_cap)
Sobic.005G080700	
Sobic.005G080900	(1 of 1) KOG3377 - Uncharacterized conserved protein
Sobic.005G081000	(1 of 164) PF01535//PF13041 - PPR repeat (PPR)  // PPR repeat family (PPR_2)
Sobic.005G081100	
--------------	Bin 1406
Sobic.005G090100	(1 of 11) PF00646//PF03478 - F-box domain (F-box) // Protein of unknown function (DUF295) (DUF295)
Sobic.005G090700	
Sobic.005G091100	
Sobic.005G090000	(1 of 11) PF00646//PF03478 - F-box domain (F-box) // Protein of unknown function (DUF295) (DUF295)
Sobic.005G090200	
Sobic.005G090300	(1 of 1) PTHR23344:SF28 - GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE 1
Sobic.005G090401	
Sobic.005G090500	
Sobic.005G090600	(1 of 1) PTHR11654//PTHR11654:SF171 - OLIGOPEPTIDE TRANSPORTER-RELATED // PROTEIN NRT1/ PTR FAMILY 4.4
Sobic.005G090800	(1 of 1) PTHR15856//PTHR15856:SF31 - PHD FINGER PROTEIN 20-RELATED // SUBFAMILY NOT NAMED
Sobic.005G090900	(1 of 2) PTHR10520//PTHR10520:SF36 - TRIFUNCTIONAL PURINE BIOSYNTHETIC PROTEIN ADENOSINE-3-RELATED // PHOSPHORIBOSYLAMINE--GLYCINE LIGASE, CHLOROPLASTIC
Sobic.005G091000	(1 of 46) PF00069//PF08263//PF13855 - Protein kinase domain (Pkinase) // Leucine rich repeat N-terminal domain (LRRNT_2) // Leucine rich repeat (LRR_8)
--------------	Bin 1418
Sobic.005G104400	
Sobic.005G104700	(1 of 2) PTHR23023//PTHR23023:SF121 - DIMETHYLANILINE MONOOXYGENASE // INDOLE-3-PYRUVATE MONOOXYGENASE YUCCA11-RELATED
Sobic.005G104900	similar to Expressed protein
Sobic.005G104500	(1 of 1) PTHR10048//PTHR10048:SF22 - PHOSPHATIDYLINOSITOL KINASE // PHOSPHATIDYLINOSITOL 4-KINASE BETA
Sobic.005G104600	(1 of 2) PTHR23023//PTHR23023:SF121 - DIMETHYLANILINE MONOOXYGENASE // INDOLE-3-PYRUVATE MONOOXYGENASE YUCCA11-RELATED
Sobic.005G104800	(1 of 2) PTHR10641//PTHR10641:SF496 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED
Sobic.005G104850	
Sobic.005G105000	(1 of 1) PTHR24361//PTHR24361:SF310 - MITOGEN-ACTIVATED KINASE KINASE KINASE // MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 3
--------------	Bin 1431
Sobic.005G110472	
Sobic.005G110475	(1 of 3) 2.3.2.5 - Glutaminyl-peptide cyclotransferase / Glutaminyl-tRNA cyclotransferase
--------------	Bin 1459
--------------	Bin 1463
Sobic.005G116601	
Sobic.005G116900	similar to Putative uncharacterized protein
Sobic.005G117700	(1 of 68) PF02298 - Plastocyanin-like domain (Cu_bind_like)
Sobic.005G118000	
Sobic.005G116700	(1 of 47) PF00069//PF08263//PF13855 - Protein kinase domain (Pkinase)  // Leucine rich repeat N-terminal domain (LRRNT_2)  // Leucine rich repeat (LRR_8)
Sobic.005G116800	
Sobic.005G117001	(1 of 6) K02929 - large subunit ribosomal protein L44e (RP-L44e, RPL44)
Sobic.005G117100	similar to Expressed protein
Sobic.005G117200	
Sobic.005G117300	(1 of 1) PTHR24220:SF511 - ABC TRANSPORTER I FAMILY MEMBER 11, CHLOROPLASTIC
Sobic.005G117400	(1 of 1) PTHR31221:SF25 - WRKY TRANSCRIPTION FACTOR 45-RELATED
Sobic.005G117500	
Sobic.005G117600	
Sobic.005G117801	
Sobic.005G117901	(1 of 13) PTHR23155//PTHR23155:SF529 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED
--------------	Bin 1492
Sobic.005G151350	(1 of 39) PF00280 - Potato inhibitor I family (potato_inhibit)
Sobic.005G151700	(1 of 3) PTHR12411//PTHR12411:SF346 - CYSTEINE PROTEASE FAMILY C1-RELATED // KDEL-TAILED CYSTEINE ENDOPEPTIDASE CEP1-RELATED
Sobic.005G151800	(1 of 21) PF12776 - Myb/SANT-like DNA-binding domain (Myb_DNA-bind_3)
Sobic.005G151900	(1 of 182) KOG0156 - Cytochrome P450 CYP2 subfamily
Sobic.005G152250	
Sobic.005G152300	
Sobic.005G152500	
Sobic.005G152700	
Sobic.005G151400	(1 of 1) PTHR24078//PTHR24078:SF201 - DNAJ HOMOLOG SUBFAMILY C MEMBER // SUBFAMILY NOT NAMED
Sobic.005G151500	(1 of 6) PF05266 - Protein of unknown function (DUF724) (DUF724)
Sobic.005G152000	(1 of 3) PTHR11751//PTHR11751:SF363 - SUBGROUP I AMINOTRANSFERASE RELATED // S-ALKYL-THIOHYDROXIMATE LYASE SUR1-RELATED
Sobic.005G152100	(1 of 3) PTHR11751//PTHR11751:SF363 - SUBGROUP I AMINOTRANSFERASE RELATED // S-ALKYL-THIOHYDROXIMATE LYASE SUR1-RELATED
Sobic.005G152200	(1 of 3) PTHR11751//PTHR11751:SF363 - SUBGROUP I AMINOTRANSFERASE RELATED // S-ALKYL-THIOHYDROXIMATE LYASE SUR1-RELATED
Sobic.005G152400	(1 of 1) PF10868 - Protein of unknown function (DUF2667) (DUF2667)
Sobic.005G152550	(1 of 2) 1.8.4.9 - Adenylyl-sulfate reductase (glutathione) / Plant-type 5'-adenylylsulfate reductase
Sobic.005G152600	(1 of 47) PF00304 - Gamma-thionin family (Gamma-thionin)
Sobic.005G152800	(1 of 10) 2.6.1.80 - Nicotianamine aminotransferase / Nicotianamine transaminase
Sobic.005G152866	(1 of 23) 2.7.11.25 - Mitogen-activated protein kinase kinase kinase / MLTK
--------------	Bin 1498
Sobic.005G160700	(1 of 57) 3.1.1.11 - Pectinesterase / Pectin methylesterase
Sobic.005G160400	(1 of 1) PTHR22763//PTHR22763:SF47 - RING ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED
Sobic.005G160500	(1 of 1) K09835 - prolycopene isomerase (crtISO, crtH)
Sobic.005G160801	
Sobic.005G160900	(1 of 13) PF04576 - Zein-binding (Zein-binding)
Sobic.005G160600	(1 of 1) PTHR12480//PTHR12480:SF21 - PHOSPHATIDYLSERINE RECEPTOR // TRANSCRIPTION FACTOR JUMONJI, JMJC DOMAIN-CONTAINING PROTEIN
Sobic.005G161000	(1 of 1) KOG4848 - Extracellular matrix-associated peroxidase
Sobic.005G161100	(1 of 61) PF04578//PF13968 - Protein of unknown function, DUF594 (DUF594) // Domain of unknown function (DUF4220) (DUF4220)
Sobic.005G161200	(1 of 1) 5.5.1.14 - Syn-copalyl-diphosphate synthase / Syn-CPP synthase
Sobic.005G161400	
Sobic.005G161500	(1 of 15) K05917 - sterol 14-demethylase (CYP51)
Sobic.005G161600	(1 of 1) 4.2.3.33 - Stemar-13-ene synthase / Syn-stemar-13-ene synthase
Sobic.005G161700	(1 of 15) K05917 - sterol 14-demethylase (CYP51)
--------------	Bin 1507
Sobic.005G174200	
Sobic.005G174500	
Sobic.005G174600	
Sobic.005G174700	
Sobic.005G174750	
Sobic.005G174800	
Sobic.005G175000	(1 of 1) KOG0406//KOG0867 - Glutathione S-transferase // Glutathione S-transferase
Sobic.005G174100	
Sobic.005G174400	
Sobic.005G175100	(1 of 1) PTHR24031//PTHR24031:SF264 - RNA HELICASE // SUBFAMILY NOT NAMED
Sobic.005G174900	
Sobic.005G175150	
--------------	Bin 1510
Sobic.005G176950	
Sobic.005G177025	
Sobic.005G177100	(1 of 5) PTHR11177:SF214 - ACIDIC ENDOCHITINASE
Sobic.005G177400	(1 of 5) PTHR11177:SF214 - ACIDIC ENDOCHITINASE
Sobic.005G177500	(1 of 5) PTHR11177:SF214 - ACIDIC ENDOCHITINASE
Sobic.005G177600	(1 of 5) PTHR11177:SF214 - ACIDIC ENDOCHITINASE
Sobic.005G178200	
Sobic.005G178400	
Sobic.005G178700	
Sobic.005G177200	
Sobic.005G177700	(1 of 3) PTHR10281//PTHR10281:SF44 - MEMBRANE-ASSOCIATED PROGESTERONE RECEPTOR COMPONENT-RELATED // SUBFAMILY NOT NAMED
Sobic.005G177800	(1 of 1) PTHR23042//PTHR23042:SF71 - CIRCADIAN PROTEIN CLOCK/ARNT/BMAL/PAS // SUBFAMILY NOT NAMED
Sobic.005G177900	(1 of 1) PTHR12300//PTHR12300:SF61 - HVA22-LIKE PROTEINS // SUBFAMILY NOT NAMED
Sobic.005G178100	(1 of 36) PF01344 - Kelch motif (Kelch_1)
Sobic.005G178300	(1 of 1) PTHR11071//PTHR11071:SF17 - PEPTIDYL-PROLYL CIS-TRANS ISOMERASE // CYCLOPHILIN-LIKE PEPTIDYL-PROLYL CIS-TRANS ISOMERASE FAMILY PROTEIN
Sobic.005G178550	
Sobic.005G178800	weakly similar to OJ000114_01.16 protein
--------------	Bin 1535
Sobic.005G220680	
Sobic.005G220900	(1 of 2) PF06880 - Protein of unknown function (DUF1262) (DUF1262)
Sobic.005G221000	
Sobic.005G221200	
Sobic.005G221300	
Sobic.005G221425	
Sobic.005G221675	
Sobic.005G221800	
Sobic.005G221900	
Sobic.005G220560	(1 of 91) PF01357 - Pollen allergen (Pollen_allerg_1)
Sobic.005G220620	
Sobic.005G220740	(1 of 4) 2.7.10.1//2.7.10.2//2.7.11.1 - Receptor protein-tyrosine kinase / Receptor protein tyrosine kinase // Non-specific protein-tyrosine kinase / Cytoplasmic protein tyrosine kinase // Non-specific serine/threonine protein kinase / Threonine-specific protein kinase
Sobic.005G220800	(1 of 18) PF00560//PF07714//PF08263//PF13855 - Leucine Rich Repeat (LRR_1)  // Protein tyrosine kinase (Pkinase_Tyr)  // Leucine rich repeat N-terminal domain (LRRNT_2)  // Leucine rich repeat (LRR_8)
Sobic.005G221100	
Sobic.005G221250	
Sobic.005G221550	
Sobic.005G222000	(1 of 1) PTHR10997:SF29 - ARM REPEAT SUPERFAMILY PROTEIN
--------------	Bin 1536
Sobic.005G222800	
Sobic.005G223000	
Sobic.005G223200	
Sobic.005G223600	(1 of 22) PTHR23155//PTHR23155:SF484 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sobic.005G222200	(1 of 3) 2.3.3.8 - ATP citrate synthase / Citric cleavage enzyme
Sobic.005G222300	(1 of 6) 3.1.2.4 - 3-hydroxyisobutyryl-CoA hydrolase
Sobic.005G222400	(1 of 6) 3.1.2.4 - 3-hydroxyisobutyryl-CoA hydrolase
Sobic.005G222500	(1 of 1) PTHR18896:SF11 - PHOSPHOLIPASE D ALPHA 1-RELATED
Sobic.005G222600	(1 of 37) K13457 - disease resistance protein RPM1 (RPM1, RPS3)
Sobic.005G222650	
Sobic.005G222700	(1 of 26) PF00069//PF13947 - Protein kinase domain (Pkinase) // Wall-associated receptor kinase galacturonan-binding (GUB_WAK_bind)
Sobic.005G222900	(1 of 22) PTHR23155//PTHR23155:SF484 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sobic.005G223300	
Sobic.005G223450	(1 of 22) PTHR23155//PTHR23155:SF484 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sobic.005G223700	(1 of 22) PTHR23155//PTHR23155:SF484 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sobic.005G223775	(1 of 22) PTHR23155//PTHR23155:SF484 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sobic.005G223850	(1 of 22) PTHR23155//PTHR23155:SF484 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sobic.005G223925	(1 of 22) PTHR23155//PTHR23155:SF484 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sobic.005G224000	(1 of 37) K13457 - disease resistance protein RPM1 (RPM1, RPS3)
Sobic.005G224200	(1 of 22) PTHR23155//PTHR23155:SF484 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED
--------------	Bin 1554
Sobic.006G011900	(1 of 16) PTHR21495//PTHR21495:SF81 - NUCLEOPORIN-RELATED // SUBFAMILY NOT NAMED
Sobic.006G010700	(1 of 1) PTHR28668//PTHR28668:SF1 - FAMILY NOT NAMED // TRANSMEMBRANE PROTEIN 234
Sobic.006G010800	(1 of 1) PTHR10891//PTHR10891:SF533 - EF-HAND CALCIUM-BINDING DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sobic.006G010900	(1 of 1) PTHR23264//PTHR23264:SF29 - NUCLEOTIDE-BINDING PROTEIN NBP35 YEAST -RELATED // PROTEIN HIGH CHLOROPHYLL FLUORESCENCE 101
Sobic.006G011000	(1 of 3) K12893 - splicing factor, arginine/serine-rich 4/5/6 (SFRS4_5_6)
Sobic.006G011100	weakly similar to H0716A07.5 protein
Sobic.006G011200	(1 of 1) PTHR11516:SF25 - PYRUVATE DEHYDROGENASE E1 COMPONENT SUBUNIT ALPHA-3, CHLOROPLASTIC
Sobic.006G011300	(1 of 3) PTHR19308//PTHR19308:SF11 - PHOSPHATIDYLCHOLINE TRANSFER PROTEIN // SUBFAMILY NOT NAMED
Sobic.006G011350	(1 of 39) PF00280 - Potato inhibitor I family (potato_inhibit)
Sobic.006G011400	(1 of 1) PTHR10795//PTHR10795:SF395 - PROPROTEIN CONVERTASE SUBTILISIN/KEXIN // SUBFAMILY NOT NAMED
Sobic.006G011450	
Sobic.006G011500	Predicted protein
Sobic.006G011601	(1 of 16) PTHR21495//PTHR21495:SF81 - NUCLEOPORIN-RELATED // SUBFAMILY NOT NAMED
Sobic.006G011700	(1 of 16) PTHR21495//PTHR21495:SF81 - NUCLEOPORIN-RELATED // SUBFAMILY NOT NAMED
Sobic.006G011800	
--------------	Bin 1556
Sobic.006G013500	(1 of 1) K15442 - tRNA-specific adenosine deaminase 3 (TAD3, ADAT3)
Sobic.006G013600	
Sobic.006G013700	(1 of 2) PTHR22884//PTHR22884:SF360 - SET DOMAIN PROTEINS // SUBFAMILY NOT NAMED
Sobic.006G013800	(1 of 2) PTHR11911//PTHR11911:SF106 - INOSINE-5-MONOPHOSPHATE DEHYDROGENASE RELATED // SUBFAMILY NOT NAMED
Sobic.006G013900	(1 of 2) K03008 - DNA-directed RNA polymerase II subunit RPB11 (RPB11, POLR2J)
Sobic.006G014000	(1 of 7) 1.1.1.79//1.1.1.81 - Glyoxylate reductase (NADP(+)) // Hydroxypyruvate reductase / D-glycerate dehydrogenase
Sobic.006G014100	similar to OSJNBa0095E20.6 protein
Sobic.006G014200	(1 of 10) PF05212 - Protein of unknown function (DUF707) (DUF707)
Sobic.006G014300	
--------------	Bin 1574
Sobic.006G027601	
Sobic.006G027300	(1 of 12) K08176 - MFS transporter, PHS family, inorganic phosphate transporter (PHO84)
Sobic.006G027500	(1 of 1) 4.2.3.111 - (-)-alpha-terpineol synthase
Sobic.006G027700	(1 of 2) PTHR11895//PTHR11895:SF88 - AMIDASE // SUBFAMILY NOT NAMED
Sobic.006G027800	(1 of 2) PTHR23155//PTHR23155:SF504 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sobic.006G027900	(1 of 1) PTHR11895//PTHR11895:SF97 - AMIDASE // SUBFAMILY NOT NAMED
Sobic.006G028000	(1 of 2) PTHR11895//PTHR11895:SF88 - AMIDASE // SUBFAMILY NOT NAMED
Sobic.006G028100	(1 of 1) K03521 - electron transfer flavoprotein beta subunit (fixA, etfB)
--------------	Bin 1577
Sobic.006G029900	(1 of 3) K13100 - pre-mRNA-splicing factor CWC22 (CWC22)
Sobic.006G030001	(1 of 9) 3.1.27.1 - Ribonuclease T(2) / Ribonuclease T2
Sobic.006G029800	(1 of 1) PTHR10374//PTHR10374:SF8 - LACTOYLGLUTATHIONE LYASE  GLYOXALASE I // LACTOYLGLUTATHIONE LYASE
Sobic.006G029850	
Sobic.006G030100	(1 of 2) K11262 - acetyl-CoA carboxylase / biotin carboxylase (ACAC)
Sobic.006G030200	(1 of 1) PTHR10641//PTHR10641:SF506 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED
--------------	Bin 1580
Sobic.006G032100	(1 of 1) 5.3.99.3 - Prostaglandin-E synthase / Prostaglandin-H(2) E-isomerase
Sobic.006G032200	(1 of 1) PTHR22814:SF155 - HEAVY METAL-ASSOCIATED ISOPRENYLATED PLANT PROTEIN 26
Sobic.006G032300	(1 of 2) PTHR11254//PTHR11254:SF73 - HECT DOMAIN UBIQUITIN-PROTEIN LIGASE // E3 UBIQUITIN-PROTEIN LIGASE TRIP12
Sobic.006G032400	(1 of 1) PTHR14571:SF9 - PHD FINGER PROTEIN 13
Sobic.006G032500	
Sobic.006G032600	(1 of 1) PTHR22765:SF59 - RECEPTOR HOMOLOGY REGION, TRANSMEMBRANE DOMAIN- AND RING DOMAIN-CONTAINING PROTEIN 1
Sobic.006G032700	(1 of 3) PTHR12231:SF112 - RHODANESE-LIKE DOMAIN-CONTAINING PROTEIN 14, CHLOROPLASTIC
--------------	Bin 1583
Sobic.006G033260	
Sobic.006G033320	(1 of 157) PTHR23002//PTHR23002:SF63 - ZINC FINGER CCHC DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sobic.006G033380	
--------------	Bin 1601
Sobic.006G038850	
Sobic.006G039000	
Sobic.006G039100	weakly similar to Os04g0357700 protein
Sobic.006G038800	(1 of 1) PTHR22953:SF24 - INACTIVE PURPLE ACID PHOSPHATASE 24-RELATED
Sobic.006G038901	(1 of 1) PTHR10949//PTHR10949:SF14 - LIPOYL SYNTHASE // SUBFAMILY NOT NAMED
Sobic.006G038951	
--------------	Bin 1621
Sobic.006G040900	
Sobic.006G041200	
Sobic.006G041000	(1 of 2) PTHR11695//PTHR11695:SF594 - ALCOHOL DEHYDROGENASE RELATED // SUBFAMILY NOT NAMED
Sobic.006G041100	(1 of 2) PTHR10693//PTHR10693:SF28 - RAS GTPASE-ACTIVATING PROTEIN-BINDING PROTEIN // SUBFAMILY NOT NAMED
Sobic.006G041266	(1 of 17) 2.3.1.15 - Glycerol-3-phosphate 1-O-acyltransferase / Glycerol-3-phosphate O-acyltransferase
Sobic.006G041432	
--------------	Bin 1627
--------------	Bin 1629
--------------	Bin 1634
Sobic.006G045500	(1 of 1) PTHR12298//PTHR12298:SF20 - PCDC2  PROGRAMMED CELL DEATH PROTEIN 2 -RELATED // SUBFAMILY NOT NAMED
Sobic.006G045800	(1 of 1) 1.14.13.119 - 5-epiaristolochene 1,3-dihydroxylase / EAH
Sobic.006G045901	(1 of 27) PF06507 - Auxin response factor (Auxin_resp)
Sobic.006G046000	
Sobic.006G045400	
Sobic.006G045601	
Sobic.006G045700	
--------------	Bin 1661
Sobic.006G063500	(1 of 4) PTHR10044//PTHR10044:SF137 - INHIBITOR OF APOPTOSIS // SUBFAMILY NOT NAMED
Sobic.006G063600	(1 of 1) PTHR10357//PTHR10357:SF118 - ALPHA-AMYLASE // ALPHA-AMYLASE 2-RELATED
Sobic.006G063700	(1 of 77) PF08387 - FBD (FBD)
Sobic.006G063800	(1 of 1) PTHR12415//PTHR12415:SF2 - TYROSYL-DNA PHOSPHODIESTERASE 1 // SUBFAMILY NOT NAMED
--------------	Bin 1668
Sobic.006G073800	(1 of 37) PF04844 - Transcriptional repressor, ovate (Ovate)
Sobic.006G072800	
Sobic.006G073500	(1 of 1) K14332 - photosystem I subunit PsaO (psaO)
